index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
57,2_2_0_0#6_5_4_7#4_9_3_0#1_4_8_8#6_7_1_4#9_5_6_1#3_1_0_0#7_5_9_0#9_3_0_0#8_8_7_2#2_6_5_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,89.8,Insane
58,8_7_0_0#2_7_8_4#9_6_3_0#1_7_6_5#6_9_5_7#6_1_9_3#2_4_0_0#5_4_2_0#1_3_0_0#8_8_3_9#4_5_1_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
59,3_6_0_0#9_1_2_4#7_1_1_0#9_5_9_1#3_7_4_6#5_7_2_3#6_5_0_0#4_4_7_0#2_2_0_0#5_6_8_8#9_8_8_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
60,4_8_0_0#3_6_1_3#8_9_6_0#9_9_1_7#2_2_4_7#2_5_5_3#8_4_0_0#7_5_5_0#8_1_0_0#6_9_7_1#4_2_6_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,86.8,Insane
61,5_2_0_0#1_3_6_7#8_3_5_0#1_3_9_9#5_1_8_7#4_5_6_8#6_8_0_0#2_3_9_0#4_9_0_0#2_6_2_1#7_4_7_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,32,89.8,Insane
62,4_6_0_0#3_5_4_1#4_5_1_0#3_2_5_2#7_9_6_7#8_7_9_8#4_1_0_0#7_6_2_0#3_6_0_0#2_1_9_3#5_8_8_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
63,8_5_0_0#5_2_1_2#8_9_4_0#1_9_3_6#9_6_1_2#3_7_8_7#8_1_0_0#9_3_5_0#5_7_0_0#4_2_6_4#6_7_3_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,89.8,Insane
64,6_4_0_0#1_9_9_5#5_3_5_0#2_8_7_4#3_4_6_8#7_4_2_6#7_6_0_0#1_8_1_0#1_2_0_0#5_9_3_3#2_9_7_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
65,1_9_0_0#8_9_3_8#1_1_7_0#2_5_5_6#3_2_9_7#5_8_6_7#3_1_0_0#5_9_6_0#2_4_0_0#4_2_8_4#4_3_6_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
66,3_8_0_0#9_2_9_6#3_2_2_0#3_7_5_7#4_8_4_5#2_6_8_4#6_5_0_0#4_3_5_0#6_1_0_0#9_7_7_9#1_1_8_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
67,3_2_0_0#9_6_3_2#8_2_3_0#4_2_9_4#4_9_3_1#1_1_8_7#5_4_0_0#6_7_1_0#8_7_0_0#6_5_9_5#5_8_6_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
68,9_4_0_0#7_9_6_6#2_7_6_0#6_5_5_8#9_4_2_3#3_1_3_4#2_1_0_0#4_7_8_0#2_8_0_0#5_7_3_8#1_5_1_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,32,89.8,Insane
69,6_9_0_0#6_2_1_2#4_3_1_0#5_5_3_7#4_5_9_8#6_2_2_1#3_3_0_0#7_8_4_0#1_5_0_0#8_4_8_7#6_7_9_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
70,2_7_0_0#8_9_1_8#4_9_6_0#1_6_3_4#2_7_5_9#5_8_9_1#4_5_0_0#2_6_3_0#5_8_0_0#7_7_2_3#1_6_3_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
71,3_5_0_0#4_4_7_2#1_4_5_0#1_3_5_2#3_9_2_8#9_7_1_5#1_8_0_0#7_7_8_0#4_6_0_0#3_8_6_9#2_6_9_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
72,9_8_0_0#2_2_5_5#3_4_8_0#2_2_3_6#4_7_1_7#5_8_7_9#3_3_0_0#7_1_6_0#4_1_0_0#6_1_9_4#5_6_8_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,89.8,Insane
73,4_4_0_0#9_5_5_2#1_1_3_0#5_5_4_6#7_7_2_8#6_3_9_6#1_1_0_0#2_3_6_0#9_3_0_0#9_7_7_8#8_2_4_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,24,89.8,Insane
74,4_2_0_0#1_6_4_3#5_9_1_0#1_1_7_5#2_7_9_7#9_3_2_8#5_8_0_0#6_3_6_0#2_8_0_0#9_5_6_8#3_4_4_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
75,9_4_0_0#3_1_1_7#8_1_7_0#9_9_2_3#7_8_5_7#6_4_2_2#6_9_0_0#8_2_5_0#5_8_0_0#4_3_4_1#6_3_5_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
76,9_9_0_0#2_6_3_8#5_9_8_0#1_7_2_3#4_5_2_5#7_1_7_4#9_3_0_0#1_6_6_0#8_6_0_0#4_1_8_3#4_2_7_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
77,3_5_0_0#6_3_1_5#4_7_4_0#7_2_8_2#5_2_9_6#4_8_6_9#5_9_0_0#7_7_9_0#1_8_0_0#1_8_3_6#1_2_4_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,89.8,Insane
78,3_3_0_0#3_2_4_1#6_2_2_0#6_9_5_5#7_1_6_9#7_8_9_7#4_5_0_0#8_9_8_0#5_1_0_0#7_1_6_4#8_4_3_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,86.8,Insane
79,7_5_0_0#3_7_2_3#6_8_4_0#8_1_2_4#3_9_1_6#2_5_9_8#6_5_0_0#3_8_4_0#5_7_0_0#4_6_7_1#2_9_1_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
80,6_8_0_0#2_8_7_7#6_4_3_0#9_9_1_4#4_9_7_3#1_2_5_6#6_5_0_0#9_3_8_0#3_4_0_0#5_5_2_1#8_7_1_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
81,2_5_0_0#4_5_9_8#9_3_6_0#8_1_7_4#3_2_3_6#5_2_1_9#4_2_0_0#1_7_6_0#4_8_0_0#7_7_3_1#9_8_5_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
82,9_8_0_0#8_3_4_1#9_6_5_0#5_9_6_3#2_7_2_4#6_7_7_2#3_6_0_0#3_1_9_0#2_8_0_0#4_1_5_1#8_7_5_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
83,4_7_0_0#9_6_8_2#9_5_1_0#6_3_8_8#2_4_9_7#7_3_9_2#2_5_0_0#5_3_5_0#6_6_0_0#4_7_4_8#1_1_3_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
84,3_8_0_0#2_9_1_2#1_6_6_0#4_7_6_1#3_7_5_2#6_9_1_8#4_5_0_0#5_4_4_0#8_8_0_0#3_3_2_9#7_5_9_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
85,7_4_0_0#3_7_4_9#2_2_3_0#2_6_6_8#1_7_3_8#5_6_2_9#3_9_0_0#1_9_5_0#5_1_0_0#6_8_5_8#1_4_7_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,86.8,Insane
86,6_7_0_0#3_4_2_1#5_2_5_0#3_2_8_9#6_5_9_3#4_9_8_9#6_3_0_0#2_8_1_0#4_4_0_0#7_5_8_1#7_7_6_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
87,5_5_0_0#6_8_8_9#7_9_5_0#8_4_4_6#4_9_1_2#3_8_2_9#1_3_0_0#7_1_7_0#1_6_0_0#7_3_3_4#6_5_2_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,89.8,Insane
88,5_2_0_0#9_8_3_4#9_4_2_0#5_4_1_5#1_6_8_6#7_7_1_8#7_5_0_0#3_6_9_0#2_6_0_0#8_3_9_2#4_3_7_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
89,9_5_0_0#5_4_1_8#6_9_2_0#7_5_3_8#9_7_7_3#2_6_2_8#3_8_0_0#7_2_4_0#4_1_0_0#4_1_3_5#6_9_1_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
90,4_9_0_0#1_6_8_8#3_9_4_0#6_2_1_9#3_1_4_7#8_6_2_5#5_7_0_0#2_1_6_0#4_2_0_0#5_3_3_7#5_9_7_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
91,2_7_0_0#2_4_5_1#5_8_2_0#8_5_7_6#1_9_7_3#7_6_4_8#9_5_0_0#4_3_3_0#4_6_0_0#2_3_6_8#1_1_9_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
92,5_4_0_0#1_9_3_1#6_6_5_0#4_6_7_6#9_8_7_3#4_2_5_8#3_8_0_0#2_2_9_0#2_8_0_0#3_7_4_7#1_1_9_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
93,6_7_0_0#6_8_4_9#5_2_5_0#3_1_4_5#6_5_1_8#8_4_2_1#4_3_0_0#8_2_2_0#1_3_0_0#9_7_9_7#7_6_9_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
94,2_5_0_0#9_5_8_6#4_3_4_0#3_2_8_1#7_9_5_1#8_6_6_7#3_4_0_0#6_3_8_0#4_7_0_0#1_2_5_9#1_9_7_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
95,2_9_0_0#4_8_7_6#5_7_2_0#9_4_2_6#4_6_9_8#8_6_5_8#5_5_0_0#1_9_3_0#3_2_0_0#7_4_1_3#7_1_3_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
96,8_7_0_0#8_9_9_6#2_7_2_0#6_4_3_9#4_3_9_5#8_1_4_3#5_6_0_0#8_1_5_0#6_4_0_0#2_7_1_7#1_2_3_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
97,9_6_0_0#6_4_2_9#1_5_3_0#4_1_9_5#7_3_7_4#2_4_8_1#6_6_0_0#8_2_3_0#1_7_0_0#8_3_5_2#5_9_7_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
98,7_7_0_0#1_7_4_8#5_5_7_0#6_9_3_1#9_3_8_4#4_5_1_9#8_4_0_0#3_2_3_0#2_9_0_0#6_6_5_1#6_8_2_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,23,89.3211,Insane
99,9_8_0_0#4_1_4_3#2_1_5_0#2_7_3_8#6_5_2_2#1_7_6_8#8_3_0_0#4_9_4_0#9_7_0_0#9_5_6_1#7_3_6_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
100,8_1_1_0#2_4_0_0#7_5_4_4#2_5_9_2#5_4_6_6#8_5_8_6#3_1_0_0#7_8_6_3#3_3_0_0#9_2_9_0#7_7_9_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
101,4_5_9_0#5_2_0_0#9_3_7_3#8_9_8_6#1_1_3_7#7_1_1_8#4_7_0_0#2_9_3_5#6_5_0_0#2_6_4_0#8_6_2_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
102,7_1_3_0#9_8_0_0#2_6_5_9#2_3_1_6#6_5_3_5#6_4_9_2#3_4_0_0#7_7_8_4#9_2_0_0#4_8_8_0#5_7_1_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,86.8,Insane
103,1_4_8_0#4_8_0_0#6_9_9_4#3_5_2_1#1_3_8_5#5_2_1_2#6_7_0_0#4_6_8_2#7_3_0_0#9_7_9_0#6_5_7_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,32,86.8,Insane
104,6_7_4_0#5_3_0_0#2_9_9_7#7_6_6_8#3_4_2_2#3_7_1_1#5_2_0_0#8_1_5_9#8_1_0_0#9_8_4_0#6_4_3_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,86.8,Insane
105,7_4_6_0#9_3_0_0#3_1_3_1#4_4_7_2#1_7_8_8#8_7_5_2#5_2_0_0#6_9_8_6#4_1_0_0#6_5_2_0#9_3_9_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
106,1_8_8_0#6_5_0_0#3_3_5_7#8_9_9_2#6_4_1_9#4_4_6_5#1_5_0_0#2_2_8_7#4_3_0_0#2_3_6_0#1_7_7_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
107,2_2_7_0#2_8_0_0#6_3_9_5#3_7_7_6#3_8_5_7#4_1_2_4#1_4_0_0#1_8_3_1#4_9_0_0#5_8_9_0#6_5_9_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
108,6_8_9_0#5_3_0_0#4_2_3_8#2_9_6_1#5_7_6_1#6_5_2_4#8_1_0_0#4_9_9_7#2_1_0_0#5_3_7_0#4_8_7_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,32,89.8,Insane
109,9_1_6_0#9_8_0_0#3_4_3_4#2_5_2_1#1_6_2_3#2_3_1_5#6_4_0_0#8_4_9_8#5_6_0_0#5_7_7_0#7_7_9_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,86.8,Insane
110,3_2_1_0#5_2_0_0#3_6_9_7#1_2_9_8#8_8_7_4#5_2_3_7#9_3_0_0#6_4_5_6#1_4_0_0#1_9_4_0#5_8_6_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
111,4_2_9_0#8_3_0_0#7_5_6_2#1_4_9_8#2_8_7_3#7_4_5_7#1_8_0_0#2_3_4_9#6_9_0_0#6_6_1_0#1_5_5_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
112,2_9_3_0#3_9_0_0#1_9_7_4#1_2_8_2#3_7_3_5#5_1_6_8#4_5_0_0#9_7_1_8#4_6_0_0#2_6_5_0#4_6_8_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
113,8_8_4_0#7_3_0_0#5_4_8_6#3_5_5_7#1_9_7_9#3_6_4_1#4_6_0_0#9_6_2_2#7_8_0_0#5_1_9_0#3_2_2_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
114,4_6_4_0#1_6_0_0#8_2_2_8#9_1_2_9#5_3_5_1#3_5_9_6#9_3_0_0#7_8_7_1#4_5_0_0#7_8_2_0#4_3_6_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
