index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
69,2_4_7_0#6_5_0_0#7_3_0_0#1_3_5_7#7_2_1_0#1_4_6_2#6_3_3_6#4_2_5_0#5_4_1_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,79.8575,Very Hard
70,3_7_3_0#2_5_6_7#4_5_3_0#3_2_1_0#1_2_4_1#4_6_0_0#6_5_0_0#1_7_6_0#7_2_4_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,81.8849,Very Hard
71,5_6_7_0#3_5_4_4#2_4_6_0#2_6_2_0#4_1_3_5#3_5_0_0#1_1_0_0#2_7_6_0#7_1_3_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,79.8575,Very Hard
72,1_4_3_0#2_6_2_7#5_3_7_0#4_5_1_0#1_4_1_2#7_3_0_0#3_5_0_0#6_2_5_0#6_7_4_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,79.8575,Very Hard
73,1_6_2_0#2_4_1_2#3_6_7_0#6_1_3_0#5_7_5_1#7_4_0_0#5_7_0_0#4_5_4_0#3_6_3_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,81.8849,Very Hard
74,6_5_5_0#2_4_1_4#2_4_3_0#3_2_7_0#1_6_7_5#4_5_0_0#6_7_0_0#3_2_1_0#1_3_7_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,83.9211,Very Hard
75,3_6_1_0#1_4_7_7#4_5_5_0#7_2_4_0#4_2_5_7#5_3_0_0#3_3_0_0#6_6_1_0#2_1_6_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,18,73.832,Very Hard
76,3_3_5_0#3_7_2_6#7_5_2_0#1_4_5_0#7_1_7_4#6_3_0_0#5_2_0_0#2_6_4_0#1_6_1_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,79.8575,Very Hard
77,6_7_3_0#5_2_2_1#3_1_5_0#4_2_7_0#4_6_2_5#6_4_0_0#5_4_0_0#7_3_7_0#3_1_6_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,81.8849,Very Hard
78,4_4_7_0#2_7_2_6#1_6_1_0#5_3_2_0#5_2_1_3#7_1_0_0#4_3_0_0#3_6_5_0#5_6_4_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,79.8575,Very Hard
79,4_5_3_0#6_4_1_3#1_3_5_0#5_1_6_0#2_3_4_7#7_6_0_0#6_2_0_0#7_4_5_0#7_2_2_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,79.8575,Very Hard
80,3_0_0_0#2_5_5_0#4_5_7_0#3_2_1_0#1_2_4_0#4_6_7_6#6_3_6_5#1_3_7_1#7_2_4_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,81.8849,Very Hard
81,4_0_0_0#7_2_6_0#4_2_4_0#6_5_1_0#5_3_5_0#2_7_5_7#3_3_4_1#6_2_1_3#6_1_7_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,81.8849,Very Hard
82,1_0_0_0#6_3_6_0#7_4_7_0#3_5_6_0#5_3_1_0#2_2_5_5#1_7_6_4#2_3_4_1#7_2_4_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,79.8575,Very Hard
83,7_0_0_0#3_4_2_0#7_1_2_0#4_5_3_0#6_2_3_0#6_3_1_6#1_6_7_4#7_2_5_1#4_5_5_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,83.9211,Very Hard
84,5_0_0_0#4_6_7_0#2_6_1_0#1_4_3_0#2_1_2_0#7_4_3_6#4_7_5_3#5_3_6_1#7_2_5_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,83.9211,Very Hard
85,5_0_0_0#1_6_5_0#4_7_7_0#4_2_3_0#6_3_2_0#3_7_1_4#7_5_2_1#2_5_1_6#3_6_4_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,79.8575,Very Hard
86,4_0_0_0#1_4_5_0#5_6_2_0#2_7_5_0#7_3_4_0#1_1_6_7#3_2_6_3#6_4_7_2#1_3_5_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,81.8849,Very Hard
87,7_0_0_0#3_3_5_0#1_5_6_0#1_6_7_0#1_3_2_0#2_6_4_6#4_4_3_5#7_7_2_5#4_2_1_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,20,77.8393,Very Hard
88,5_0_0_0#4_6_2_0#1_2_3_0#3_4_7_0#4_5_7_0#6_7_5_3#6_1_2_2#3_7_6_1#4_5_1_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,25,84.4,Very Hard
89,2_0_0_0#6_6_7_0#5_5_6_0#5_1_4_0#7_2_1_0#3_5_6_7#4_4_2_1#3_1_3_2#3_7_4_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,75.8306,Very Hard
90,3_1_7_0#2_5_5_0#4_5_7_0#3_2_4_0#1_2_0_0#4_6_7_0#6_1_6_5#6_3_3_0#7_2_4_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,24,84.4,Very Hard
91,4_1_1_0#7_2_6_0#4_2_4_0#6_3_5_0#5_3_0_0#2_7_5_0#3_7_3_4#6_2_1_0#7_6_5_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,83.9211,Very Hard
92,2_3_2_0#5_3_4_0#1_4_2_0#5_7_3_0#7_6_0_0#1_3_4_0#5_7_6_6#1_6_1_0#4_5_7_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,83.9211,Very Hard
93,5_5_2_0#6_7_4_0#6_4_1_0#4_5_1_0#3_7_0_0#6_2_3_0#1_5_2_1#2_7_3_0#6_7_4_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,83.9211,Very Hard
94,5_2_4_0#4_5_7_0#3_7_6_0#6_2_2_0#6_1_0_0#5_1_1_0#4_4_3_3#7_6_7_0#1_2_5_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,19,75.8306,Very Hard
95,3_4_4_0#2_3_5_0#6_5_6_0#7_5_3_0#1_3_0_0#1_7_7_0#4_2_2_7#1_5_1_0#2_6_4_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,20,77.8393,Very Hard
96,7_2_5_0#7_3_2_0#6_5_5_0#6_4_2_0#1_4_0_0#7_6_5_0#3_3_4_1#3_1_6_0#4_2_7_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,23,83.9211,Very Hard
97,2_5_1_0#3_1_1_0#1_5_6_0#3_4_4_0#5_2_0_0#7_6_6_0#7_2_4_5#7_3_6_0#2_4_3_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,21,79.8575,Very Hard
98,7_5_7_0#4_6_2_0#1_2_7_0#3_1_4_0#1_3_0_0#6_4_5_0#6_5_2_3#3_7_6_0#4_5_1_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,24,84.4,Very Hard
99,3_5_5_0#2_1_2_0#6_1_7_0#2_1_4_0#5_4_0_0#3_3_4_0#4_6_6_1#2_7_3_0#5_7_6_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,7,4,9,28,22,81.8849,Very Hard
