index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
257,2_7_9_1#3_1_6_0#5_6_2_1#7_4_7_0#8_8_0_0#2_9_4_3#4_3_9_0#4_6_5_0#8_1_0_0#7_9_5_3#5_6_2_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#3_0#0_0#0_0#0_0#0_0#0_0#3_0#0_0#0_0#0_0,9,4,11,36,33,97.7127,Insane
258,6_5_3_8#8_2_2_6#4_4_0_0#1_1_0_0#1_7_5_7#5_3_6_7#3_2_3_6#4_4_1_5#2_8_7_8#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#2_0#2_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,23,90.2943,Insane
259,6_7_8_5#3_1_5_2#7_7_0_0#4_4_0_0#1_8_3_8#8_3_4_6#3_1_7_4#2_6_5_6#1_2_5_2#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#2_0#2_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,24,90.7732,Insane
260,7_8_3_4#1_1_8_6#3_3_0_0#5_5_0_0#8_7_5_6#2_2_6_4#8_2_1_7#1_4_5_6#2_4_7_3#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#2_0#2_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,22,88.258,Insane
261,1_3_7_3#4_3_8_7#6_6_0_0#5_5_0_0#4_2_1_5#7_2_4_6#8_4_1_6#7_2_1_8#3_5_8_2#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#2_0#2_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,26,90.7732,Insane
262,6_7_4_5#1_1_2_8#2_2_0_0#5_5_0_0#4_8_7_4#3_3_6_5#7_8_1_3#6_1_6_2#7_4_3_8#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#2_0#2_0#0_0#0_0#0_0#0_0#0_0#0_0,8,4,10,32,21,86.2306,Insane
263,8_1_1_6#4_7_4_0#2_4_0_0#2_5_9_5#5_7_6_6#8_0_0_0#3_6_1_1#4_8_8_9#3_3_7_0#9_2_9_0#2_7_5_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
264,6_2_9_8#2_3_2_0#4_7_0_0#3_7_7_9#9_8_5_6#5_0_0_0#4_4_9_1#5_7_1_1#8_4_5_0#8_6_1_0#3_6_2_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
265,9_8_1_5#3_7_5_0#8_5_0_0#4_6_8_3#9_4_2_7#9_0_0_0#4_1_9_1#6_6_5_3#4_1_6_0#8_3_2_0#7_2_2_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
266,6_9_7_9#6_4_5_0#1_6_0_0#4_3_7_2#5_3_4_1#5_0_0_0#8_1_2_2#7_2_8_5#1_9_6_0#7_8_3_0#4_8_3_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,86.8,Insane
267,2_9_2_7#6_4_4_0#1_9_0_0#1_9_3_8#6_8_4_2#1_0_0_0#5_9_5_7#2_6_3_3#7_5_5_0#4_8_3_0#6_8_7_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
268,1_7_4_3#8_7_7_0#3_3_0_0#6_5_1_3#4_7_1_2#5_0_0_0#6_6_8_1#6_2_9_8#9_5_2_0#9_4_5_0#2_4_8_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,86.8,Insane
269,6_3_5_2#1_4_2_0#7_3_0_0#7_5_2_5#6_5_3_8#6_0_0_0#4_9_8_4#7_8_6_1#7_4_9_0#2_9_8_0#1_3_9_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,36,89.8,Insane
270,1_1_9_7#5_6_3_0#7_3_0_0#7_1_4_8#2_5_2_5#8_0_0_0#3_8_8_4#7_6_9_4#9_2_9_0#6_1_4_0#5_2_3_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
271,8_3_7_2#2_7_1_0#9_6_0_0#1_7_6_5#6_9_9_7#6_0_0_0#2_4_3_5#5_4_2_5#1_3_4_0#8_3_8_0#4_8_1_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
272,3_6_8_2#7_3_4_0#7_1_0_0#9_5_9_1#3_7_4_1#5_0_0_0#6_2_5_6#4_4_7_1#2_2_9_0#5_6_8_0#9_8_8_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
273,4_8_3_7#3_6_4_0#8_5_0_0#2_7_6_1#2_9_4_3#2_0_0_0#6_8_1_8#1_5_5_3#7_1_5_0#6_9_7_0#4_2_9_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
274,9_5_3_7#8_7_2_0#5_1_0_0#9_6_4_2#1_8_6_4#8_0_0_0#7_3_2_4#4_1_6_6#1_2_3_0#5_9_7_0#9_8_3_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
275,3_1_4_6#5_7_1_0#9_6_0_0#6_7_7_2#1_3_8_6#2_0_0_0#8_2_4_9#3_1_5_9#8_7_8_0#3_4_4_0#9_5_5_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
276,4_4_2_8#8_3_1_0#9_2_0_0#5_5_1_8#9_2_5_1#3_0_0_0#9_7_3_1#9_6_4_2#6_7_3_0#7_8_5_0#6_4_6_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
277,6_8_4_1#3_1_7_0#5_9_0_0#3_9_1_6#2_5_5_3#5_0_0_0#4_2_2_6#9_2_1_8#7_7_4_0#3_8_9_0#6_4_7_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
278,1_4_7_1#6_8_8_0#7_7_0_0#8_1_9_2#5_2_1_8#4_0_0_0#9_4_9_3#7_6_5_3#2_5_6_0#3_2_3_0#6_5_4_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
279,4_4_7_4#2_6_5_0#1_8_0_0#5_4_7_9#8_2_6_7#3_0_0_0#2_5_3_3#6_8_9_6#2_5_1_0#1_9_9_0#1_8_7_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
280,9_3_7_5#6_3_4_0#7_1_0_0#1_8_7_9#4_8_2_5#8_0_0_0#2_2_8_2#1_7_3_6#9_6_6_0#4_5_3_0#1_4_5_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
281,2_2_1_2#6_6_1_0#8_9_0_0#4_8_8_3#3_7_7_8#3_0_0_0#1_6_5_4#4_1_7_5#5_9_2_0#4_5_7_0#3_6_9_9,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,86.8,Insane
282,5_7_5_1#7_9_6_0#3_1_0_0#5_5_4_1#2_4_3_9#7_0_0_0#2_9_8_8#4_6_9_2#8_8_2_0#4_7_6_0#3_6_3_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
283,3_2_4_7#8_1_5_0#7_5_0_0#7_4_8_1#6_9_2_2#3_0_0_0#9_6_5_2#6_7_3_8#1_9_4_0#4_5_3_0#6_8_9_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
284,6_9_4_8#2_2_7_0#3_5_0_0#2_2_3_6#9_4_7_7#5_0_0_0#3_3_1_6#8_8_4_1#4_1_5_0#6_1_7_0#9_5_9_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
285,4_4_6_4#7_3_3_0#1_9_0_0#5_2_8_2#7_9_6_2#5_0_0_0#1_1_8_9#2_4_6_8#9_5_5_0#1_7_8_0#3_3_6_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
286,8_8_2_3#3_5_6_0#5_2_0_0#1_6_4_4#1_1_8_4#9_0_0_0#9_5_3_3#9_5_7_6#7_2_2_0#9_1_7_0#6_4_7_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
287,8_8_5_5#1_3_4_0#9_9_0_0#5_6_7_3#9_8_3_7#2_0_0_0#4_5_2_1#1_4_2_6#4_8_9_0#7_1_3_0#6_7_6_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
288,2_5_7_6#3_8_8_0#6_9_0_0#7_9_4_8#4_6_9_5#4_0_0_0#7_1_6_3#1_2_8_5#5_7_2_0#1_3_1_0#9_4_2_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
289,6_3_9_6#2_4_6_0#5_3_0_0#4_2_5_7#5_7_1_8#2_0_0_0#3_8_9_8#7_4_1_1#7_2_9_0#1_3_9_0#5_4_8_6,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
290,4_9_2_5#4_7_1_0#5_6_0_0#9_1_2_6#8_2_3_7#6_0_0_0#5_7_1_8#3_4_2_8#1_9_3_0#7_8_6_0#5_3_9_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
291,3_1_5_8#1_4_6_0#7_6_0_0#4_2_6_8#9_5_2_5#3_0_0_0#7_7_9_6#1_8_2_4#2_3_7_0#4_5_8_0#1_9_9_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
292,6_3_8_9#4_3_8_0#2_1_0_0#7_9_8_1#7_7_4_3#8_0_0_0#9_1_5_6#2_6_6_4#1_5_5_0#4_3_2_0#9_5_2_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,86.8,Insane
293,1_3_7_8#2_6_6_0#3_2_0_0#6_7_5_1#1_5_5_2#6_0_0_0#8_4_2_4#9_5_7_3#9_7_9_0#3_8_9_0#4_1_4_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
294,1_4_1_4#5_9_9_0#2_3_0_0#2_5_9_6#7_2_6_4#6_0_0_0#1_3_8_5#4_7_8_9#3_1_6_0#7_7_8_0#3_5_2_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
295,4_1_2_2#2_6_7_0#9_5_0_0#6_1_9_7#1_8_5_6#3_0_0_0#5_6_9_8#9_4_7_3#4_7_8_0#1_2_3_0#5_4_8_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
296,9_7_3_1#4_1_5_0#2_1_0_0#2_7_3_4#7_9_5_3#9_0_0_0#3_9_8_6#2_8_2_8#6_8_4_0#5_6_7_0#1_6_5_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
297,6_3_4_7#8_9_4_0#5_5_0_0#3_2_7_4#4_2_7_9#8_0_0_0#5_1_7_6#2_9_6_5#1_3_8_0#8_1_9_0#2_3_6_1,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
298,8_9_7_6#4_3_2_0#6_8_0_0#2_1_7_5#9_8_3_1#3_0_0_0#3_7_8_5#9_4_5_2#4_1_4_0#2_9_6_0#6_7_1_5,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,86.8,Insane
299,1_9_8_9#2_9_7_0#6_2_0_0#4_4_1_6#5_3_5_8#2_0_0_0#1_5_8_7#6_4_9_6#4_1_3_0#2_5_3_0#8_7_3_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
300,1_7_1_4#8_3_6_0#2_7_0_0#4_5_5_3#9_7_6_3#2_0_0_0#8_5_1_6#5_1_2_8#9_6_9_0#7_4_3_0#9_4_8_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,29,89.8,Insane
301,5_3_5_2#6_4_1_0#4_7_0_0#6_8_1_7#9_3_8_8#5_0_0_0#7_9_3_6#8_1_1_4#3_9_4_0#6_5_2_0#2_2_9_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,25,89.8,Insane
302,5_4_7_4#6_6_9_0#5_9_0_0#4_5_7_2#3_9_8_5#8_0_0_0#6_1_4_3#1_9_7_1#1_3_2_0#7_2_6_0#2_8_3_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
303,6_1_5_8#9_4_1_0#3_2_0_0#9_6_8_7#9_9_2_3#2_0_0_0#2_3_5_8#5_6_1_4#7_7_6_0#1_5_8_0#4_7_3_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
304,6_3_4_7#8_9_9_0#5_1_0_0#3_8_2_6#6_5_7_6#4_0_0_0#4_7_8_7#8_2_9_5#1_3_1_0#9_1_5_0#2_2_4_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
305,2_5_7_8#9_5_4_0#4_3_0_0#3_2_8_1#7_9_5_1#8_0_0_0#3_4_6_7#6_3_6_2#4_5_9_0#1_2_8_0#1_6_9_7,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,30,89.8,Insane
306,2_4_5_6#8_1_7_0#1_7_0_0#3_3_1_2#5_4_9_3#7_0_0_0#2_2_9_6#7_6_4_4#6_5_8_0#9_1_9_0#8_5_8_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
307,5_5_6_3#6_8_4_0#1_8_0_0#7_2_6_3#3_5_2_7#9_0_0_0#3_7_4_8#4_6_9_7#1_8_1_0#2_9_4_0#5_9_1_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,32,89.8,Insane
308,4_3_6_3#8_5_3_0#7_1_0_0#7_2_5_6#8_6_1_6#5_0_0_0#2_1_9_7#7_3_5_2#9_4_8_0#2_4_4_0#9_9_1_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
309,7_8_7_8#1_3_2_0#3_5_0_0#7_1_6_6#5_8_3_6#5_0_0_0#2_6_4_4#4_2_9_5#9_8_9_0#3_1_1_0#9_7_4_2,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,26,89.8,Insane
310,9_9_8_5#1_9_5_0#4_5_0_0#2_1_7_1#2_3_4_6#4_0_0_0#3_7_8_2#3_7_1_7#3_2_4_0#8_6_9_0#5_6_6_8,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,28,89.8,Insane
311,3_5_4_6#9_7_1_0#6_8_0_0#1_7_8_2#4_7_9_1#2_0_0_0#6_1_8_4#2_6_5_9#3_9_3_0#5_7_2_0#5_3_8_4,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,31,89.8,Insane
312,2_7_2_9#1_1_6_0#7_8_0_0#6_4_8_4#2_5_9_1#9_0_0_0#3_3_9_4#4_5_7_8#6_2_7_0#1_5_3_0#6_8_5_3,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0#0_0,9,4,11,36,27,89.8,Insane
313,5_2_7_0#6_4_8_0#3_2_6_4#8_6_7_0#2_5_0_0#1_7_2_0#8_4_0_0#8_1_0_0#3_1_1_0#3_5_6_7#3_5_4_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,30,94.3129,Insane
314,8_6_4_0#7_1_5_0#8_1_8_3#4_4_3_0#5_4_0_0#5_6_2_0#2_6_0_0#2_6_0_0#1_1_7_0#2_8_3_7#5_7_3_0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,1_3#0_0#0_0#0_0#1_7#1_8#0_0#0_0#0_0#0_0#0_0,8,4,11,32,26,91.3129,Insane
