index,map,slot_gimmick,stack_gimmick,NumberOfItem,NumberOfSlot,NumberOfStack,MixCount,MinMoves,DifficultyScore,DifficultyLabel
58,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
59,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
60,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
61,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
62,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
63,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
64,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
65,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
66,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
67,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
68,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
69,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
70,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
71,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
72,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
73,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
74,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
75,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
76,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
77,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
78,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
79,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
80,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
81,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
82,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
83,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
84,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
85,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
86,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
87,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
88,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
89,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
90,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
91,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
92,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
93,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
94,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
95,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
96,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
97,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
98,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
99,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
100,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
101,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
102,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
103,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
104,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
105,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
106,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
107,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
108,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
109,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
110,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
111,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
112,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
113,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
114,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
115,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
116,1_0_0_0#1_1_2_0#1_2_2_3#2_3_3_4#3_4_4_5#4_5_5_6#5_6_6_7#9_6_7_7#7_8_8_9#8_8_9_9#0,0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0#0_0_0_0,0_0#0_0#0_0#0_0#0_0#0_0#0_0#1_1#1_1#1_1#0_0,9,4,11,36,22,92.9011,Insane
